review_id,review_type,sample_id,split,image_path,original_image,diagnosis_source,rule_color_cast,human_color_cast,rule_low_light,human_low_light,rule_low_contrast,human_low_contrast,rule_blur,human_blur,rule_haze,human_haze,rule_strategy,human_strategy,rule_confidence,rule_degradations,rule_severities,candidate_a_method,candidate_a_image,candidate_b_method,candidate_b_image,human_degradation_labels,human_severities,human_preferred_strategy,human_preference,human_tie,reviewer,reviewed_at,review_status,comments,review_notes
diagnosis_0022,diagnosis,sample_0022,train,data/processed/uieb/raw/sample_0022.jpg,data/processed/uieb/raw/sample_0022.jpg,rule_based,3,,0,,0,,0,,1,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""possible_haze"", ""severity"": 1, ""step"": 3, ""triggered_by"": [""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 1.5}, ""reason"": ""possible_haze"", ""severity"": 1, ""step"": 4, ""triggered_by"": [""possible_haze""]}]",,0.8847826086956523,"[""blue_green_color_cast"", ""possible_haze""]","{""blue_green_color_cast"": 3, ""possible_haze"": 1}",,,,,,,,,,,,pending,,
diagnosis_0023,diagnosis,sample_0023,train,data/processed/uieb/raw/sample_0023.jpg,data/processed/uieb/raw/sample_0023.jpg,rule_based,3,,0,,2,,0,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""saturation_reduction"", ""parameters"": {""scale"": 0.7}, ""reason"": ""over_saturation"", ""severity"": 3, ""step"": 3, ""triggered_by"": [""over_saturation""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 4, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.9750000000000001,"[""blue_green_color_cast"", ""low_contrast"", ""over_saturation"", ""possible_haze""]","{""blue_green_color_cast"": 3, ""low_contrast"": 2, ""over_saturation"": 3, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0024,diagnosis,sample_0024,train,data/processed/uieb/raw/sample_0024.jpg,data/processed/uieb/raw/sample_0024.jpg,rule_based,2,,0,,1,,0,,1,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""possible_haze"", ""severity"": 1, ""step"": 3, ""triggered_by"": [""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 1.5}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 1, ""step"": 4, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.838573021181717,"[""blue_green_color_cast"", ""low_contrast"", ""possible_haze""]","{""blue_green_color_cast"": 2, ""low_contrast"": 1, ""possible_haze"": 1}",,,,,,,,,,,,pending,,
diagnosis_0025,diagnosis,sample_0025,train,data/processed/uieb/raw/sample_0025.jpg,data/processed/uieb/raw/sample_0025.jpg,rule_based,0,,0,,2,,0,,1,,"[{""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""under_saturation"", ""severity"": 1, ""step"": 1, ""triggered_by"": [""under_saturation""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""possible_haze"", ""severity"": 1, ""step"": 2, ""triggered_by"": [""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.9166666666666666,"[""low_contrast"", ""possible_haze"", ""under_saturation""]","{""low_contrast"": 2, ""possible_haze"": 1, ""under_saturation"": 1}",,,,,,,,,,,,pending,,
diagnosis_0026,diagnosis,sample_0026,train,data/processed/uieb/raw/sample_0026.jpg,data/processed/uieb/raw/sample_0026.jpg,rule_based,1,,0,,2,,0,,1,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 1, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 1, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""possible_haze"", ""severity"": 1, ""step"": 3, ""triggered_by"": [""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 4, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.9166666666666666,"[""blue_green_color_cast"", ""low_contrast"", ""possible_haze""]","{""blue_green_color_cast"": 1, ""low_contrast"": 2, ""possible_haze"": 1}",,,,,,,,,,,,pending,,
diagnosis_0027,diagnosis,sample_0027,train,data/processed/uieb/raw/sample_0027.jpg,data/processed/uieb/raw/sample_0027.jpg,rule_based,2,,0,,1,,0,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""saturation_reduction"", ""parameters"": {""scale"": 0.7}, ""reason"": ""over_saturation"", ""severity"": 3, ""step"": 3, ""triggered_by"": [""over_saturation""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 4, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.8914297658862876,"[""blue_green_color_cast"", ""low_contrast"", ""over_saturation"", ""possible_haze""]","{""blue_green_color_cast"": 2, ""low_contrast"": 1, ""over_saturation"": 3, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0028,diagnosis,sample_0028,train,data/processed/uieb/raw/sample_0028.jpg,data/processed/uieb/raw/sample_0028.jpg,rule_based,2,,0,,2,,0,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""possible_haze"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 4, ""triggered_by"": [""low_contrast"", ""possible_haze""]}, {""operation"": ""mild_sharpening"", ""parameters"": {""amount"": 0.2}, ""reason"": ""possible_detail_loss"", ""severity"": 1, ""step"": 5, ""triggered_by"": [""possible_detail_loss""]}]",,0.9089285714285715,"[""blue_green_color_cast"", ""low_contrast"", ""possible_detail_loss"", ""possible_haze""]","{""blue_green_color_cast"": 2, ""low_contrast"": 2, ""possible_detail_loss"": 1, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0029,diagnosis,sample_0029,train,data/processed/uieb/raw/sample_0029.jpg,data/processed/uieb/raw/sample_0029.jpg,rule_based,3,,1,,0,,0,,1,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""saturation_reduction"", ""parameters"": {""scale"": 0.9}, ""reason"": ""over_saturation"", ""severity"": 1, ""step"": 3, ""triggered_by"": [""over_saturation""]}, {""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.85}, ""reason"": ""low_light"", ""severity"": 1, ""step"": 4, ""triggered_by"": [""low_light""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 1.5}, ""reason"": ""possible_haze"", ""severity"": 1, ""step"": 5, ""triggered_by"": [""possible_haze""]}]",,0.8923913043478262,"[""blue_green_color_cast"", ""low_light"", ""over_saturation"", ""possible_haze""]","{""blue_green_color_cast"": 3, ""low_light"": 1, ""over_saturation"": 1, ""possible_haze"": 1}",,,,,,,,,,,,pending,,
diagnosis_0030,diagnosis,sample_0030,train,data/processed/uieb/raw/sample_0030.jpg,data/processed/uieb/raw/sample_0030.jpg,rule_based,3,,1,,1,,0,,1,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.85}, ""reason"": ""low_light"", ""severity"": 1, ""step"": 3, ""triggered_by"": [""low_light""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""low_light, possible_haze"", ""severity"": 1, ""step"": 4, ""triggered_by"": [""low_light"", ""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 1.5}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 1, ""step"": 5, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.8462374581939801,"[""blue_green_color_cast"", ""low_contrast"", ""low_light"", ""possible_haze""]","{""blue_green_color_cast"": 3, ""low_contrast"": 1, ""low_light"": 1, ""possible_haze"": 1}",,,,,,,,,,,,pending,,
diagnosis_0031,diagnosis,sample_0031,train,data/processed/uieb/raw/sample_0031.jpg,data/processed/uieb/raw/sample_0031.jpg,rule_based,1,,3,,2,,3,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 1, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 1, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.65}, ""reason"": ""low_light"", ""severity"": 3, ""step"": 3, ""triggered_by"": [""low_light""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""low_light, possible_haze"", ""severity"": 3, ""step"": 4, ""triggered_by"": [""low_light"", ""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 5, ""triggered_by"": [""low_contrast"", ""possible_haze""]}, {""operation"": ""mild_sharpening"", ""parameters"": {""amount"": 0.5}, ""reason"": ""blur, possible_detail_loss"", ""severity"": 3, ""step"": 6, ""triggered_by"": [""blur"", ""possible_detail_loss""]}]",,0.944871794871795,"[""blue_green_color_cast"", ""blur"", ""low_contrast"", ""low_light"", ""possible_detail_loss"", ""possible_haze""]","{""blue_green_color_cast"": 1, ""blur"": 3, ""low_contrast"": 2, ""low_light"": 3, ""possible_detail_loss"": 2, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0032,diagnosis,sample_0032,train,data/processed/uieb/raw/sample_0032.jpg,data/processed/uieb/raw/sample_0032.jpg,rule_based,2,,3,,1,,2,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.65}, ""reason"": ""low_light"", ""severity"": 3, ""step"": 3, ""triggered_by"": [""low_light""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""low_light, possible_haze"", ""severity"": 3, ""step"": 4, ""triggered_by"": [""low_light"", ""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 5, ""triggered_by"": [""low_contrast"", ""possible_haze""]}, {""operation"": ""mild_sharpening"", ""parameters"": {""amount"": 0.35}, ""reason"": ""blur, possible_detail_loss"", ""severity"": 2, ""step"": 6, ""triggered_by"": [""blur"", ""possible_detail_loss""]}]",,0.9246336996336998,"[""blue_green_color_cast"", ""blur"", ""low_contrast"", ""low_light"", ""possible_detail_loss"", ""possible_haze""]","{""blue_green_color_cast"": 2, ""blur"": 2, ""low_contrast"": 1, ""low_light"": 3, ""possible_detail_loss"": 2, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0033,diagnosis,sample_0033,val,data/processed/uieb/raw/sample_0033.jpg,data/processed/uieb/raw/sample_0033.jpg,rule_based,2,,0,,3,,0,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""possible_haze"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.5}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 3, ""step"": 4, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.9666666666666668,"[""blue_green_color_cast"", ""low_contrast"", ""possible_haze""]","{""blue_green_color_cast"": 2, ""low_contrast"": 3, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0034,diagnosis,sample_0034,train,data/processed/uieb/raw/sample_0034.jpg,data/processed/uieb/raw/sample_0034.jpg,rule_based,0,,3,,1,,0,,2,,"[{""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.65}, ""reason"": ""low_light"", ""severity"": 3, ""step"": 1, ""triggered_by"": [""low_light""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""low_light, possible_haze"", ""severity"": 3, ""step"": 2, ""triggered_by"": [""low_light"", ""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.9153846153846154,"[""low_contrast"", ""low_light"", ""possible_haze""]","{""low_contrast"": 1, ""low_light"": 3, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0035,diagnosis,sample_0035,test,data/processed/uieb/raw/sample_0035.jpg,data/processed/uieb/raw/sample_0035.jpg,rule_based,0,,2,,2,,2,,2,,"[{""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""under_saturation"", ""severity"": 1, ""step"": 1, ""triggered_by"": [""under_saturation""]}, {""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.75}, ""reason"": ""low_light"", ""severity"": 2, ""step"": 2, ""triggered_by"": [""low_light""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""low_light, possible_haze"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""low_light"", ""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 4, ""triggered_by"": [""low_contrast"", ""possible_haze""]}, {""operation"": ""mild_sharpening"", ""parameters"": {""amount"": 0.35}, ""reason"": ""blur"", ""severity"": 2, ""step"": 5, ""triggered_by"": [""blur""]}]",,0.923846153846154,"[""blur"", ""low_contrast"", ""low_light"", ""possible_haze"", ""under_saturation""]","{""blur"": 2, ""low_contrast"": 2, ""low_light"": 2, ""possible_haze"": 2, ""under_saturation"": 1}",,,,,,,,,,,,pending,,
diagnosis_0036,diagnosis,sample_0036,train,data/processed/uieb/raw/sample_0036.jpg,data/processed/uieb/raw/sample_0036.jpg,rule_based,2,,3,,1,,3,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.65}, ""reason"": ""low_light"", ""severity"": 3, ""step"": 3, ""triggered_by"": [""low_light""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""low_light, possible_haze"", ""severity"": 3, ""step"": 4, ""triggered_by"": [""low_light"", ""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 5, ""triggered_by"": [""low_contrast"", ""possible_haze""]}, {""operation"": ""mild_sharpening"", ""parameters"": {""amount"": 0.5}, ""reason"": ""blur, possible_detail_loss"", ""severity"": 3, ""step"": 6, ""triggered_by"": [""blur"", ""possible_detail_loss""]}]",,0.944871794871795,"[""blue_green_color_cast"", ""blur"", ""low_contrast"", ""low_light"", ""possible_detail_loss"", ""possible_haze""]","{""blue_green_color_cast"": 2, ""blur"": 3, ""low_contrast"": 1, ""low_light"": 3, ""possible_detail_loss"": 2, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0037,diagnosis,sample_0037,train,data/processed/uieb/raw/sample_0037.jpg,data/processed/uieb/raw/sample_0037.jpg,rule_based,0,,0,,2,,0,,1,,"[{""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""under_saturation"", ""severity"": 2, ""step"": 1, ""triggered_by"": [""under_saturation""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""possible_haze"", ""severity"": 1, ""step"": 2, ""triggered_by"": [""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.9333333333333335,"[""low_contrast"", ""possible_haze"", ""under_saturation""]","{""low_contrast"": 2, ""possible_haze"": 1, ""under_saturation"": 2}",,,,,,,,,,,,pending,,
diagnosis_0038,diagnosis,sample_0038,val,data/processed/uieb/raw/sample_0038.jpg,data/processed/uieb/raw/sample_0038.jpg,rule_based,3,,2,,2,,2,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.75}, ""reason"": ""low_light"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""low_light""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""low_light, possible_haze"", ""severity"": 2, ""step"": 4, ""triggered_by"": [""low_light"", ""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 5, ""triggered_by"": [""low_contrast"", ""possible_haze""]}, {""operation"": ""mild_sharpening"", ""parameters"": {""amount"": 0.35}, ""reason"": ""blur, possible_detail_loss"", ""severity"": 2, ""step"": 6, ""triggered_by"": [""blur"", ""possible_detail_loss""]}]",,0.9329670329670329,"[""blue_green_color_cast"", ""blur"", ""low_contrast"", ""low_light"", ""possible_detail_loss"", ""possible_haze""]","{""blue_green_color_cast"": 3, ""blur"": 2, ""low_contrast"": 2, ""low_light"": 2, ""possible_detail_loss"": 2, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0039,diagnosis,sample_0039,train,data/processed/uieb/raw/sample_0039.jpg,data/processed/uieb/raw/sample_0039.jpg,rule_based,3,,2,,0,,0,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.75}, ""reason"": ""low_light"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""low_light""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""low_light, possible_haze"", ""severity"": 2, ""step"": 4, ""triggered_by"": [""low_light"", ""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""possible_haze"", ""severity"": 2, ""step"": 5, ""triggered_by"": [""possible_haze""]}]",,0.8962653288740245,"[""blue_green_color_cast"", ""low_light"", ""possible_haze""]","{""blue_green_color_cast"": 3, ""low_light"": 2, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0040,diagnosis,sample_0040,test,data/processed/uieb/raw/sample_0040.jpg,data/processed/uieb/raw/sample_0040.jpg,rule_based,3,,2,,1,,0,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 3, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.75}, ""reason"": ""low_light"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""low_light""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""low_light, possible_haze"", ""severity"": 2, ""step"": 4, ""triggered_by"": [""low_light"", ""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 5, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.87123745819398,"[""blue_green_color_cast"", ""low_contrast"", ""low_light"", ""possible_haze""]","{""blue_green_color_cast"": 3, ""low_contrast"": 1, ""low_light"": 2, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0041,diagnosis,sample_0041,train,data/processed/uieb/raw/sample_0041.jpg,data/processed/uieb/raw/sample_0041.jpg,rule_based,2,,0,,3,,0,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""possible_haze"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.5}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 3, ""step"": 4, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.9666666666666668,"[""blue_green_color_cast"", ""low_contrast"", ""possible_haze""]","{""blue_green_color_cast"": 2, ""low_contrast"": 3, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
diagnosis_0042,diagnosis,sample_0042,test,data/processed/uieb/raw/sample_0042.jpg,data/processed/uieb/raw/sample_0042.jpg,rule_based,0,,0,,2,,0,,1,,"[{""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""under_saturation"", ""severity"": 2, ""step"": 1, ""triggered_by"": [""under_saturation""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""possible_haze"", ""severity"": 1, ""step"": 2, ""triggered_by"": [""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""low_contrast"", ""possible_haze""]}]",,0.9333333333333335,"[""low_contrast"", ""possible_haze"", ""under_saturation""]","{""low_contrast"": 2, ""possible_haze"": 1, ""under_saturation"": 2}",,,,,,,,,,,,pending,,
diagnosis_0043,diagnosis,sample_0043,test,data/processed/uieb/raw/sample_0043.jpg,data/processed/uieb/raw/sample_0043.jpg,rule_based,2,,2,,1,,2,,2,,"[{""operation"": ""red_channel_compensation"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 1, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""white_balance"", ""parameters"": {}, ""reason"": ""blue_green_color_cast"", ""severity"": 2, ""step"": 2, ""triggered_by"": [""blue_green_color_cast""]}, {""operation"": ""gamma_correction"", ""parameters"": {""gamma"": 0.75}, ""reason"": ""low_light"", ""severity"": 2, ""step"": 3, ""triggered_by"": [""low_light""]}, {""operation"": ""retinex"", ""parameters"": {}, ""reason"": ""low_light, possible_haze"", ""severity"": 2, ""step"": 4, ""triggered_by"": [""low_light"", ""possible_haze""]}, {""operation"": ""clahe"", ""parameters"": {""clip_limit"": 2.0}, ""reason"": ""low_contrast, possible_haze"", ""severity"": 2, ""step"": 5, ""triggered_by"": [""low_contrast"", ""possible_haze""]}, {""operation"": ""mild_sharpening"", ""parameters"": {""amount"": 0.35}, ""reason"": ""blur"", ""severity"": 2, ""step"": 6, ""triggered_by"": [""blur""]}]",,0.923846153846154,"[""blue_green_color_cast"", ""blur"", ""low_contrast"", ""low_light"", ""possible_haze""]","{""blue_green_color_cast"": 2, ""blur"": 2, ""low_contrast"": 1, ""low_light"": 2, ""possible_haze"": 2}",,,,,,,,,,,,pending,,
